29,175976,1
61,175284,1
90,185778,1
86,264414,1
31,265273,1
75,267383,1
1,175980,1
39,187545,1
29,267131,1
69,265668,1
53,190780,1
17,266421,1
49,267314,1
36,190805,1
66,191286,1
67,190799,1
88,192491,1
17,190039,1
31,264353,1
57,191516,1
49,265812,1
92,196202,1
26,190781,1
61,267976,1
7,182611,1
22,190796,1
73,188966,1
98,193139,1
23,192488,1
72,264343,1
85,182210,1
59,248978,1
42,194078,1
56,266585,1
89,120163,1
33,247170,1
31,175415,1
12,247390,1
68,191167,1
7,251387,1
28,194946,1
74,193152,1
51,191874,1
71,175441,1
36,264511,1
87,192491,1
37,264351,1
30,194908,1
82,265490,1
41,247906,1
39,194987,1
35,175975,1
15,175380,1
19,264508,1
72,194765,1
12,267805,1
31,191622,1
90,264375,1
83,194006,1
11,266660,1
7,249412,1
5,194913,1
63,193168,1
49,176046,1
73,265767,1
90,191427,1
22,191773,1
4,265528,1
96,193281,1
64,269427,1
48,191895,1
79,175341,1
15,264356,1
86,194845,1
40,192321,1
13,264417,1
65,264387,1
5,266415,1
96,265648,1
12,191793,1
18,269644,1
56,175864,1
23,268960,1
35,264364,1
86,190290,1
32,193658,1
40,266105,1
88,267270,1
69,147911,1
34,264599,1
12,194017,1
7,267381,1
9,191755,1
72,266329,1
77,193600,1
14,194073,1
82,269308,1
4,194082,1
16,175266,1
35,191892,1
39,194003,1
6,175339,1
75,175816,1
17,192548,1
96,191273,1
70,195000,1
41,175432,1
7,265373,1
83,191894,1
11,176281,1
75,192479,1
35,247163,1
45,194946,1
69,191754,1
38,194992,1
67,268986,1
11,194999,1
55,175843,1
75,195130,1
100,269312,1
73,267869,1
58,190448,1
53,264432,1
14,166691,1
75,190788,1
76,191340,1
35,193154,1
29,195250,1
3,264405,1
17,264349,1
46,264487,1
42,264459,1
21,264452,1
11,191334,1
99,194007,1
82,269590,1
55,268873,1
69,191792,1
96,265054,1
57,191626,1
82,264579,1
73,192487,1
85,175799,1
51,264329,1
9,269638,1
88,264457,1
84,175439,1
82,193702,1
16,192480,1
98,192481,1
79,268039,1
7,188678,1
88,264434,1
84,267458,1
51,175334,1
25,264376,1
100,265766,1
53,247888,1
81,191792,1
83,267131,1
22,168085,1
25,268596,1
5,190290,1
83,194007,1
3,266503,1
85,268395,1
82,190360,1
46,266715,1
81,267383,1
95,176047,1
80,192895,1
90,192893,1
22,264448,1
76,190554,1
1,191822,1
19,165167,1
25,266396,1
24,175460,1
74,267869,1
8,192842,1
99,191302,1
46,264512,1
65,247166,1
16,267479,1
13,175297,1
79,194901,1
73,264327,1
36,269621,1
84,264350,1
12,267448,1
33,264339,1
96,264411,1
5,188966,1
77,175441,1
67,269857,1
46,264450,1
46,176083,1
38,175784,1
27,192892,1
79,183199,1
60,193413,1
29,268841,1
51,269568,1
7,175378,1
23,247969,1
37,191502,1
61,269489,1
70,175333,1
91,268873,1
88,267998,1
100,265336,1
89,175383,1
3,174086,1
71,193151,1
83,189095,1
76,175378,1
66,192336,1
59,248575,1
66,193417,1
95,268160,1
38,194898,1
88,264433,1
40,176150,1
87,193147,1
51,192509,1
86,247170,1
62,267125,1
50,176281,1
91,176078,1
100,264372,1
12,267848,1
14,192707,1
59,264403,1
62,267133,1
38,191793,1
12,175340,1
74,267032,1
7,269621,1
69,264342,1
44,268988,1
34,269246,1
67,193658,1
74,264509,1
62,264449,1
3,268912,1
27,267976,1
38,265373,1
63,175285,1
61,266027,1
13,192905,1
68,192843,1
53,191285,1
75,265704,1
1,267978,1
94,264429,1
67,266359,1
44,168085,1
18,190782,1
32,175341,1
4,192508,1
34,264365,1
97,191755,1
7,266298,1
53,176249,1
98,268613,1
98,269644,1
47,266528,1
55,264667,1
22,191327,1
55,194913,1
52,191413,1
34,176187,1
13,189883,1
53,191338,1
100,269720,1
52,269261,1
64,266380,1
73,190517,1
62,265386,1
91,192707,1
61,193134,1
10,268841,1
55,264508,1
67,266256,1
12,266913,1
30,175286,1
24,266298,1
47,192750,1
88,191779,1
86,267904,1
98,193140,1
19,192319,1
75,194012,1
57,266352,1
56,251392,1
74,269450,1
17,264508,1
3,175874,1
38,265800,1
56,194897,1
34,267428,1
87,191792,1
77,193150,1
16,266660,1
50,265344,1
93,268002,1
64,193092,1
48,264397,1
8,175459,1
35,265273,1
3,175382,1
97,194024,1
35,194845,1
4,265648,1
96,266715,1
50,190792,1
68,267998,1
13,175288,1
98,191773,1
89,175374,1
64,191216,1
51,265036,1
52,265704,1
6,268873,1
23,141458,1
86,176077,1
37,191845,1
6,264353,1
79,187578,1
32,267275,1
46,268700,1
12,265245,1
37,193356,1
33,264522,1
78,264458,1
91,266255,1
24,175271,1
11,191784,1
41,175330,1
85,264438,1
29,265981,1
21,191406,1
85,265347,1
33,264419,1
91,248382,1
25,269638,1
80,266347,1
57,165167,1
70,193136,1
60,175842,1
93,192883,1
71,194049,1
4,269857,1
70,264401,1
80,190778,1
37,266589,1
4,191193,1
35,268591,1
11,194589,1
82,265248,1
78,175284,1
97,191775,1
70,176107,1
5,175783,1
59,191622,1
3,193417,1
95,192445,1
17,266665,1
62,193154,1
36,266094,1
36,264458,1
9,194006,1
5,264461,1
51,193992,1
100,267805,1
7,192445,1
58,264425,1
23,194074,1
51,265591,1
81,265767,1
31,265340,1
76,191495,1
48,264416,1
2,269644,1
42,266823,1
82,269177,1
2,191516,1
15,265623,1
23,264398,1
62,175368,1
27,194061,1
4,264446,1
77,176104,1
41,266748,1
92,175873,1
71,193191,1
37,250490,1
14,190360,1
81,192704,1
77,175354,1
12,268960,1
70,264347,1
41,195224,1
8,265373,1
52,267928,1
66,190517,1
19,269568,1
52,194914,1
35,191217,1
45,267971,1
90,192749,1
44,191780,1
50,193804,1
37,193595,1
10,192905,1
73,191165,1
36,247166,1
76,193134,1
54,191516,1
68,176285,1
8,269244,1
6,190392,1
8,265262,1
23,266524,1
69,190783,1
22,175434,1
60,190809,1
2,264447,1
56,264579,1
62,266154,1
20,191338,1
69,176075,1
38,269590,1
68,264363,1
92,187103,1
36,194069,1
56,266415,1
6,191759,1
45,171886,1
75,267443,1
59,264347,1
31,192912,1
18,265256,1
77,264431,1
78,191773,1
13,190787,1
90,191495,1
66,267384,1
4,264327,1
31,267171,1
13,264382,1
18,192478,1
62,191685,1
16,190795,1
63,191796,1
46,191784,1
79,194064,1
44,265789,1
4,266583,1
77,266665,1
47,247906,1
96,268037,1
79,191516,1
21,266421,1
37,265585,1
8,269484,1
93,266103,1
52,264519,1
21,175975,1
39,265582,1
89,194904,1
47,185778,1
43,266669,1
20,176048,1
43,268877,1
77,251375,1
99,191784,1
48,264492,1
91,191899,1
41,194079,1
17,264871,1
67,191642,1
28,264439,1
69,264403,1
19,266255,1
16,176084,1
43,248932,1
41,191217,1
85,191822,1
93,268001,1
97,264403,1
67,194900,1
91,192895,1
49,193145,1
44,194806,1
83,248375,1
65,267982,1
71,267314,1
89,264366,1
12,186125,1
85,191788,1
65,268039,1
4,190392,1
20,193619,1
8,266780,1
70,191794,1
51,194511,1
44,193601,1
27,190794,1
30,176108,1
6,265858,1
87,265812,1
75,194070,1
21,265275,1
47,264334,1
90,176151,1
85,175296,1
89,190801,1
33,193140,1
17,175367,1
26,193658,1
46,175269,1
35,264453,1
64,269445,1
10,247888,1
91,191192,1
31,193415,1
98,192910,1
14,265981,1
66,193413,1
64,191624,1
48,176282,1
24,192634,1
31,268971,1
18,175379,1
1,194002,1
83,193601,1
60,264431,1
32,268002,1
53,175815,1
57,193618,1
11,264341,1
13,188042,1
24,191285,1
75,250490,1
89,194845,1
68,269470,1
18,192844,1
46,269559,1
37,176151,1
58,171886,1
40,175418,1
17,176077,1
42,269723,1
35,269450,1
11,191792,1
61,194992,1
26,193388,1
18,266587,1
97,191785,1
5,194016,1
48,191754,1
95,264693,1
44,195224,1
38,193937,1
11,268408,1
95,264382,1
6,265386,1
99,175268,1
57,182210,1
85,192487,1
64,265579,1
17,269853,1
57,265881,1
83,248380,1
58,265043,1
63,186080,1
40,194021,1
46,175976,1
61,175366,1
5,192478,1
3,188678,1
6,194061,1
89,191773,1
91,265767,1
22,175267,1
78,265036,1
28,191785,1
97,268692,1
92,175370,1
74,264397,1
80,267848,1
93,268165,1
91,194806,1
75,191793,1
88,192903,1
46,191822,1
48,175438,1
46,264457,1
34,266347,1
48,191217,1
71,194987,1
37,191845,1
5,264439,1
66,264420,1
51,264351,1
17,191193,1
97,267385,1
52,264418,1
72,264490,1
37,194914,1
88,174086,1
8,190801,1
22,193150,1
14,265499,1
20,268740,1
61,264378,1
5,193092,1
54,193700,1
41,175370,1
63,265816,1
40,265652,1
56,194071,1
60,267484,1
97,194914,1
38,264407,1
99,195176,1
77,264358,1
26,176104,1
39,175374,1
73,265340,1
33,194074,1
1,264370,1
27,192755,1
43,264374,1
46,191194,1
7,268734,1
21,190517,1
26,266105,1
39,264344,1
38,264693,1
56,264339,1
84,268591,1
94,192903,1
88,175418,1
90,175437,1
64,192321,1
40,190780,1
15,192488,1
30,267561,1
2,183590,1
64,268668,1
26,190788,1
57,175329,1
81,265881,1
33,194041,1
62,269538,1
51,192892,1
76,264433,1
53,266780,1
10,269246,1
35,266823,1
2,269026,1
63,266172,1
40,268959,1
39,191755,1
14,194069,1
47,188042,1
59,267479,1
57,192904,1
74,182228,1
100,267998,1
67,191624,1
14,264438,1
92,265881,1
7,191273,1
28,194017,1
35,264487,1
34,175329,1
15,267032,1
100,176105,1
29,190783,1
31,269730,1
54,193622,1
57,267484,1
93,193701,1
7,247885,1
25,190781,1
66,191826,1
50,264448,1
35,191194,1
34,192840,1
11,194839,1
65,175297,1
46,175980,1
18,264873,1
61,264457,1
3,266524,1
72,193594,1
74,191781,1
72,172392,1
18,194017,1
29,266820,1
30,264339,1
20,195008,1
76,266748,1
92,269303,1
17,175418,1
24,176080,1
97,269006,1
58,264693,1
79,268963,1
92,267971,1
13,191338,1
59,265712,1
58,265046,1
48,192481,1
35,191337,1
55,264432,1
81,264447,1
78,264362,1
79,264388,1
72,175267,1
53,264451,1
82,264399,1
33,268031,1
49,192905,1
57,176075,1
47,175291,1
9,267850,1
20,193420,1
92,192840,1
83,193144,1
51,193413,1
93,264389,1
80,268811,1
61,175367,1
43,176038,1
42,268971,1
25,192522,1
12,192487,1
50,189095,1
73,267377,1
85,269470,1
41,268404,1
35,193092,1
52,192754,1
42,175435,1
59,176104,1
48,190806,1
36,269312,1
78,269720,1
6,192445,1
56,191191,1
85,193369,1
15,264417,1
26,194911,1
80,194911,1
73,267869,1
88,191794,1
78,266394,1
65,267310,1
45,192478,1
22,268008,1
8,190039,1
80,191165,1
60,264493,1
77,266589,1
9,264508,1
3,193599,1
5,265273,1
67,268693,1
32,267928,1
59,175379,1
78,194003,1
79,191622,1
83,175380,1
15,264411,1
2,264441,1
61,185778,1
68,195224,1
31,264406,1
68,175296,1
53,191784,1
82,194998,1
92,193999,1
10,268986,1
60,193622,1
41,193931,1
25,266415,1
83,191167,1
12,268008,1
72,191893,1
16,194900,1
47,264438,1
19,248406,1
86,185705,1
20,193622,1
72,191496,1
43,264492,1
70,268912,1
80,191772,1
48,120163,1
17,264452,1
8,176299,1
3,269638,1
84,176146,1
87,191622,1
8,265052,1
43,195176,1
30,191751,1
93,193595,1
93,175783,1
95,265816,1
76,267133,1
53,120163,1
19,194015,1
34,194010,1
15,267842,1
72,192481,1
68,267484,1
87,191494,1
66,264381,1
63,187578,1
98,267800,1
15,175843,1
43,192480,1
9,193135,1
16,269489,1
25,193416,1
30,194992,1
94,264343,1
43,267125,1
20,189921,1
19,185705,1
65,175462,1
98,264487,1
56,269177,1
96,267275,1
13,191215,1
75,195398,1
52,251756,1
59,188678,1
53,268746,1
38,264424,1
92,193134,1
26,265636,1
2,264352,1
22,269559,1
55,176077,1
81,175456,1
48,265054,1
74,193658,1
60,190360,1
13,194003,1
5,247969,1
71,268668,1
42,141458,1
55,175376,1
24,141458,1
63,265393,1
7,266101,1
93,191788,1
9,191336,1
47,192705,1
18,267872,1
28,264803,1
38,268954,1
42,264354,1
38,194927,1
21,194589,1
4,266748,1
80,175329,1
40,265794,1
30,264348,1
9,194048,1
72,189883,1
9,193156,1
96,266098,1
46,251729,1
50,191285,1
14,193415,1
50,267928,1
35,267982,1
78,269642,1
46,265585,1
3,266408,1
78,264399,1
62,191194,1
14,268870,1
77,264342,1
7,264519,1
59,268039,1
10,264366,1
85,120163,1
1,192903,1
35,175437,1
9,250501,1
61,247169,1
65,189095,1
62,264336,1
23,264381,1
18,265766,1
30,264359,1
90,266247,1
25,175375,1
63,175842,1
58,174538,1
77,269644,1
20,266356,1
38,193153,1
38,175414,1
40,269462,1
40,268841,1
60,269036,1
45,264450,1
28,266780,1
16,269450,1
51,175982,1
62,193140,1
15,264426,1
6,191896,1
45,193137,1
39,176299,1
87,165167,1
45,175887,1
90,176110,1
51,266503,1
95,193621,1
43,176187,1
89,193135,1
62,175797,1
25,265858,1
99,264426,1
78,192840,1
3,267978,1
21,265816,1
93,186026,1
73,193156,1
5,175285,1
54,193599,1
33,249506,1
44,266347,1
92,190796,1
74,268734,1
6,175380,1
17,267384,1
14,175815,1
40,194992,1
70,249410,1
57,249410,1
37,264458,1
25,268912,1
33,250466,1
24,193191,1
88,192909,1
49,265393,1
46,175414,1
83,193136,1
57,264358,1
41,264490,1
72,266530,1
15,187089,1
64,267998,1
97,176176,1
63,250931,1
33,194073,1
91,265816,1
51,191753,1
72,192436,1
6,268591,1
21,265393,1
86,194554,1
6,264463,1
57,175266,1
58,191516,1
38,266715,1
16,268962,1
76,264418,1
18,250490,1
22,175437,1
83,191839,1
67,192522,1
14,265856,1
100,166691,1
58,175340,1
62,192489,1
96,191772,1
55,264407,1
17,264449,1
9,192336,1
69,188678,1
78,190796,1
69,187089,1
93,193147,1
28,265625,1
83,176048,1
58,194083,1
62,264446,1
94,175413,1
55,191475,1
89,265579,1
90,265498,1
87,269715,1
60,192906,1
37,266101,1
7,192755,1
20,192902,1
15,264430,1
29,247168,1
35,193600,1
45,176284,1
86,192843,1
40,267318,1
85,264449,1
24,191215,1
55,266352,1
77,264429,1
33,267800,1
59,192750,1
14,265585,1
68,193145,1
23,193137,1
71,191781,1
65,175454,1
9,267848,1
95,191777,1
67,191788,1
52,264483,1
13,193148,1
7,192634,1
47,192840,1
12,175380,1
34,175434,1
72,268960,1
54,265766,1
76,187578,1
12,192840,1
11,250929,1
72,189921,1
100,193367,1
97,264576,1
41,190360,1
34,192904,1
28,191837,1
36,175291,1
33,176046,1
62,175438,1
43,175342,1
89,267036,1
8,190787,1
92,192446,1
5,175382,1
74,264429,1
87,141458,1
16,269846,1
32,190804,1
61,264417,1
61,194020,1
64,191827,1
64,264428,1
67,175815,1
77,189068,1
65,264599,1
1,264451,1
29,265036,1
61,264491,1
65,266237,1
87,264347,1
76,190448,1
64,193618,1
32,187103,1
50,265625,1
14,267440,1
37,192748,1
42,268693,1
80,264442,1
55,267381,1
16,264352,1
48,193282,1
53,176046,1
14,264358,1
89,182210,1
55,264446,1
53,264491,1
19,266782,1
95,269308,1
7,194753,1
79,268163,1
58,193594,1
31,186026,1
38,264433,1
95,175339,1
9,194511,1
77,267440,1
39,194649,1
92,191335,1
18,268163,1
92,192843,1
57,194987,1
6,192909,1
34,251752,1
34,175383,1
93,191496,1
40,264449,1
24,264382,1
87,194806,1
69,267904,1
73,191191,1
93,193282,1
70,191203,1
6,192910,1
82,194511,1
93,176151,1
83,193214,1
20,193598,1
56,265579,1
94,264387,1
74,266524,1
24,193189,1
46,194516,1
67,193999,1
43,192894,1
68,269720,1
36,267381,1
90,265262,1
30,268160,1
47,193139,1
83,265816,1
45,264428,1
49,175329,1
29,268954,1
73,264397,1
31,172392,1
41,247166,1
35,194914,1
41,264329,1
15,266347,1
85,267381,1
88,176299,1
81,268400,1
57,265256,1
37,191777,1
21,264344,1
16,194070,1
21,194046,1
94,191202,1
12,175455,1
29,267563,1
86,190778,1
3,194049,1
95,248375,1
69,175458,1
30,190807,1
60,193149,1
6,269845,1
99,175365,1
25,192508,1
58,185705,1
45,175285,1
36,194915,1
92,176076,1
48,269844,1
24,192705,1
67,192895,1
90,264365,1
34,192548,1
15,264403,1
19,193420,1
77,191191,1
71,250931,1
92,268971,1
17,194901,1
99,265336,1
1,185778,1
39,176075,1
58,175284,1
76,141458,1
41,194081,1
25,265371,1
52,266293,1
11,248575,1
67,269351,1
61,268000,1
29,264483,1
90,194041,1
74,264451,1
49,176249,1
88,192893,1
28,268746,1
20,266103,1
15,176281,1
92,251392,1
69,264402,1
49,267810,1
64,268986,1
23,192883,1
89,264378,1
10,193092,1
55,248575,1
3,264377,1
88,192908,1
69,267428,1
22,175374,1
63,191871,1
97,191217,1
34,191338,1
99,266094,1
69,264508,1
90,269177,1
76,194012,1
34,191790,1
90,191164,1
59,248978,1
9,269006,1
80,191145,1
18,175291,1
30,194026,1
3,191826,1
10,265382,1
80,191893,1
20,189068,1
77,193597,1
28,269026,1
77,268163,1
89,192337,1
8,264348,1
100,264417,1
20,264366,1
60,191496,1
100,264379,1
29,269642,1
57,266255,1
82,267030,1
69,191896,1
9,187545,1
71,264343,1
25,267866,1
80,187103,1
85,249506,1
89,264399,1
96,269853,1
10,264364,1
12,190039,1
75,175369,1
43,264402,1
17,191216,1
9,265052,1
54,191770,1
28,265660,1
78,264420,1
36,191335,1
88,269606,1
78,265344,1
36,195224,1
59,264489,1
66,176106,1
83,266380,1
35,194024,1
79,269853,1
9,191642,1
100,264327,1
57,190808,1
2,194016,1
31,251375,1
75,269354,1
12,176188,1
50,264703,1
31,175286,1
74,269590,1
40,193596,1
27,267805,1
61,191874,1
69,268596,1
20,264408,1
44,190448,1
5,194078,1
58,193388,1
52,269810,1
37,194078,1
47,193141,1
81,268870,1
47,264327,1
35,193356,1
28,193598,1
90,175334,1
9,175459,1
2,251752,1
7,266587,1
53,269833,1
